id	uri	name_translit	name_arabic	alias_names	birth_year	death_year	floruit_years	description
49337	https://ismi.mpiwg-berlin.mpg.de/person/49337	Šams al-Dīn Abū al-ʿAbbas Aḥmad ibn Muḥammad ibn Ibrāhīm ibn Abī Bakr ibn Ḫallikān al-Barmakī al-Irbīlī al-Šāfiʿī	شمس الدين أبو العبّاس أحمد بن محمد بن إبراهيم بن أبي بكر بن خلّكان البرمكي الإربيلي الشافعي	Shams al-Dīn ibn Khallikān	1211	1282		PLACE[85483] lived_in, PLACE[85658] lived_in, PLACE[85226] lived_in, PLACE[85486] lived_in, PLACE[437015] lived_in, PLACE[437015] was_born_in, TEXT[52861] was_created_by
49458	https://ismi.mpiwg-berlin.mpg.de/person/49458	Amīn al-Dawlaẗ Abū al-Faraj ibn Yaʿqūb ibn Isḥāq ibn al-Quff	أمين الدولة أبو الفرج بن يعقوب بن إسحاق القفّ	Amīn al-Dawlah ibn al-Quff	1233	1286		TEXT[139822] was_created_by, PERSON[48604] was_student_of
49702	https://ismi.mpiwg-berlin.mpg.de/person/49702	ʿAlāʾ al-Dīn Abū al-Ḥasan ʿAlī ibn Maḥmūd ibn al-Ḥasan al-Yaškarī	علاء الدين أبو الحسن علي بن محمود بن الحسن اليشكري	ʿAlāʾ al-Dīn al-Yashkarī	1199	1281		PLACE[93607] lived_in, PLACE[167760] lived_in, PLACE[85658] lived_in, PLACE[85658] died_in
49757	https://ismi.mpiwg-berlin.mpg.de/person/49757	Faḫr al-Dīn Abū al-Faḍl ʿAbd al-ʿAzīz ibn ʿAbd al-Jabbār ibn ʿUmar al-Ḥilāṭī	فخر الدين أبو الفضل عبد العزيز بن عبد الجبّار بن عمر الحلاطي	Fakhr al-Dīn al-Ḥilāṭī	1197	1282		TEXT[147483] was_created_by, PLACE[85354] lived_in
49823	https://ismi.mpiwg-berlin.mpg.de/person/49823	ʿAbd al-Rasūl ibn Šayḫ Fatḥ Allāh	عبد الرسول بن شيخ فتح الله					WITNESS[139911] was_copied_by
49828	https://ismi.mpiwg-berlin.mpg.de/person/49828	Abū Naṣr Ġars al-Naʿmaẗ	أبو نصر غرس النعمة	Ghars al-Naʿmah			1200	PLACE[167760] lived_in
49903	https://ismi.mpiwg-berlin.mpg.de/person/49903	Zakariyyāʾ ibn Muḥammad Qazwīnī	زكريّاء بن محمد قزويني	ʿImād al-Dīn Zakariyyā ibn Maḥmūd al-Qazwīnī,  Zakariyyā ibn Muḥammad ibn Maḥmūd al-Qazvīnī	1203	1283		TEXT[134560] was_created_by, PERSON[45264] was_student_of, PLACE[85658] lived_in, TEXT[69201] was_created_by, TEXT[131394] was_created_by
50003	https://ismi.mpiwg-berlin.mpg.de/person/50003	Muṭarrif al-Išbīlī	مترّف الإشبيلي				1200	PLACE[140114] lived_in
50029	https://ismi.mpiwg-berlin.mpg.de/person/50029	Muḥammad ʿAbdalḥalīm al-Laknawī		Muḥammad ʿAbdalḥalīm al-Laknawī				TEXT[58966] was_created_by
50188	https://ismi.mpiwg-berlin.mpg.de/person/50188	ʿAbd al-Raḥmān ibn Abī Bakr al-Jawbarī	عبد الرحمن بن أبي بكر الجوبري	"ʿAbd al-Raḥmān al-Jawbarī, Zayn al-Dīn ʿAbd al-Raḥmān (ʿAbd al-Raḥīm) ibn ʿUmar al-Dimashqī al-Jawbarī	, al-Jawbarī"			1200	PLACE[87301] lived_in, PLACE[347936] lived_in, PLACE[87384] lived_in, TEXT[146977] was_created_by, TEXT[81879] was_created_by
50309	https://ismi.mpiwg-berlin.mpg.de/person/50309	Najm al-Dīn ʿAlī ibn ʿUmar al-Dabīrān al-Kātibī al-Qazwīnī 	نجم الدين علي بن عمر الدبیران الكاتبي القزويني	Dabīrān al-Qazwīnī, al-Dawīrānī		1276		TEXT[56623] was_created_by, TEXT[149316] was_created_by, PERSON[40635] was_student_of, PLACE[85354] lived_in, PLACE[174469] lived_in, TEXT[144641] was_created_by, TEXT[179151] was_created_by, TEXT[92389] was_created_by, TEXT[121002] was_created_by, TEXT[179020] was_created_by, TEXT[121181] was_created_by
50316	https://ismi.mpiwg-berlin.mpg.de/person/50316	Jamāl al-Dīn Muḥammad ibn Ṭāhir ibn Muḥammad al-Zaydī al-Buḫārī	جمال الدين محمد بن طاهر بن محمد الزيدي البخاري	Zhamaluding, Cha-ma-lu-ting			1255	PLACE[85354] lived_in, PLACE[87068] lived_in
50544	https://ismi.mpiwg-berlin.mpg.de/person/50544	Abū al-Ḥasan ʿAlī ibn Abī al-Qusṭanṭīnī al-Ġarnāṭī	أبو الحسن علي بن أبي القسطنطيني الغرناطي	Qusṭanṭīnī al-Gharnāṭī			1200	TEXT[129642] was_created_by, PLACE[88223] lived_in
50599	https://ismi.mpiwg-berlin.mpg.de/person/50599	Abū al-Qāsim Maslamaẗ ibn Aḥmad al-Ḥāsib al-Faraḍī al-Majrīṭī	أبو القاسم مسلمة بن أحمد الحاسب الفرضي المجريطي	"Maslamah al‐Majrīṭī	, Majrīṭī, Ibn Aḥmad al-Majrīṭī"		1007		TEXT[158821] was_created_by, TEXT[136063] was_created_by, TEXT[133582] was_created_by, TEXT[108534] was_created_by, TEXT[64085] was_created_by, TEXT[198176] was_created_by, TEXT[89648] was_created_by, PERSON[75736] was_student_of, TEXT[57197] was_created_by, TEXT[125966] was_created_by, TEXT[130881] was_created_by, PERSON[69507] was_student_of, PERSON[69085] was_student_of, PERSON[69354] was_student_of, PLACE[93261] lived_in, PLACE[85178] lived_in, PLACE[85178] died_in, PLACE[86912] lived_in, PLACE[86912] was_born_in, PERSON[76942] was_student_of, PERSON[76365] was_student_of
50648	https://ismi.mpiwg-berlin.mpg.de/person/50648	Faḍl b. Muḥammad Arshad al-ʿUmarī al-Khayrābādī		Fadl b. Muhammad Arshad al-ʿUmari al-Khayrabadi				TEXT[44302] was_created_by
50736	https://ismi.mpiwg-berlin.mpg.de/person/50736	Balīnās	بليناس	Plinius				TEXT[50751] was_created_by
50800	https://ismi.mpiwg-berlin.mpg.de/person/50800	Abū ʿAlī al-Ḥasan ibn al-Ḥāriṯ al-Ḫwārizmī al-Ḥubūbī al-Qāḍī	أبو علي الحسن بن الحارث الخوارزمي الحبوبي القاضي	Ḥubūbī, Abū ʿAlī al-Ḥubūbī, al-Ḥasan al-Ḥubūbī			950	TEXT[71094] was_created_by, TEXT[119951] was_created_by, TEXT[134349] was_created_by, TEXT[79618] was_created_by, TEXT[47801] was_created_by, PLACE[310048] lived_in
50878	https://ismi.mpiwg-berlin.mpg.de/person/50878	ʿUbaydallāh Khān Ṭarkhān 		ʿUbaydallāh Khān Ṭarkhān 				TEXT[147422] was_created_by
50887	https://ismi.mpiwg-berlin.mpg.de/person/50887	ʿAbd al-Wahhāb ibn Ḥusayn Walī al-Dīn al-Āmidī		السيد عبد الوهاب بن حسين بن ولي الدين الامدي, السيد عبد الوهاب بن حسين, ʿAbd al-Wahhāb ibn Ḥusayn Walī al-Dīn al-Āmidī, al-Sayyid ʿAbd al-Wahhāb ibn Ḥusayn ibn Walī al-Dīn al-Āmidī, al-Sayyid ʿAbd al-Wahhāb ibn Ḥusayn				TEXT[14865] was_created_by
50932	https://ismi.mpiwg-berlin.mpg.de/person/50932	Abū Hilāl Ḥasan ibn ʿAbdallāh al-ʿAskarī	أبو هلال حسن بن عبد الله العسكري	Ḥasan al-ʿAskarī		1004		TEXT[63611] was_created_by, TEXT[79888] was_created_by
50990	https://ismi.mpiwg-berlin.mpg.de/person/50990	Abū Sahl Wījan ibn Rustam al-Kūhī [al-Qūhī]	أبو سهل ويژن بن رستم الكوهي	Kūhī (al-Qūhī), Abū Sahl al-Kūhī			961	TEXT[114936] was_created_by, TEXT[117853] was_created_by, TEXT[96594] was_created_by, TEXT[390142] was_created_by, TEXT[122350] was_created_by, TEXT[144574] was_created_by, TEXT[149082] was_created_by, TEXT[57165] was_created_by, TEXT[130216] was_created_by, TEXT[478323] was_created_by, TEXT[48269] was_created_by, TEXT[140623] was_created_by, TEXT[104933] was_created_by, TEXT[136171] was_created_by, TEXT[109906] was_created_by, TEXT[137703] was_created_by, TEXT[98971] was_created_by, TEXT[72941] was_created_by, TEXT[49793] was_created_by, TEXT[104445] was_created_by, TEXT[148389] was_created_by, TEXT[94902] was_created_by, TEXT[123956] was_created_by, TEXT[111071] was_created_by, TEXT[121200] was_created_by, TEXT[94274] was_created_by, TEXT[140982] was_created_by, TEXT[60319] was_created_by, TEXT[98950] was_created_by, TEXT[56801] was_created_by, TEXT[80022] was_created_by, TEXT[77018] was_created_by, TEXT[83983] was_created_by, TEXT[65392] was_created_by, PLACE[85653] lived_in, PLACE[167760] lived_in
51044	https://ismi.mpiwg-berlin.mpg.de/person/51044	Muḥammad ibn Aḥmad ibn ʿArafaẗ al-Dasūqī 		Muḥammad ibn Aḥmad ibn ʿArafa ad-Dasūqī		1814		TEXT[56470] was_created_by, TEXT[107924] was_created_by
51190	https://ismi.mpiwg-berlin.mpg.de/person/51190	Abū Bakr	أبو بكر				900	TEXT[157370] was_created_by
51287	https://ismi.mpiwg-berlin.mpg.de/person/51287	Muḥammad ibn Aḥmad ibn Muḥammad ibn Yūsuf al-Kātib al-Ḫwārizmī	محمد بن أحمد بن محمد بن يوسف الكاتب الخوارزمي	Muḥammad al-Kātib al-Khwārizmī			950	PLACE[87068] lived_in, TEXT[49935] was_created_by
51433	https://ismi.mpiwg-berlin.mpg.de/person/51433	Abū ʿUmar Yūsuf ibn Hārūn al-Kindī al-Ramādī	أبو عمر يوسف بن هارون الكندي الرمادي	Yūsuf al-Ramādī, Ramādī, Josephus Sapiens, Josephus Ispanus		1012		TEXT[137871] was_created_by, PLACE[85178] lived_in
51542	https://ismi.mpiwg-berlin.mpg.de/person/51542	Bāyezīd II: Sulṭān Bāyazīd (Bāyezīd) ibn Muḥammad Ḫān ibn Murād Ḫān	بايزيد الثاني: سلطان بايزيد بن محمد خان بن مراد خان	السلطان بايزيد بن محمد خان, Sulṭān Bāyazīd II 		1512		PLACE[85148] lived_in, CODEX[493746] owned_by, CODEX[6445] owned_by, CODEX[497465] owned_by, CODEX[19939] owned_by, CODEX[202886] owned_by, CODEX[493447] owned_by, CODEX[202153] owned_by, CODEX[81553] owned_by, CODEX[24817] owned_by, CODEX[10898] owned_by, CODEX[10890] owned_by, CODEX[11226] owned_by, CODEX[35508] owned_by, CODEX[47684] owned_by, CODEX[159822] owned_by, CODEX[38379] owned_by, CODEX[33537] owned_by, CODEX[14309] owned_by, CODEX[202479] owned_by, CODEX[200391] owned_by, CODEX[4574] owned_by, CODEX[6119] owned_by, CODEX[166982] owned_by, CODEX[16260] owned_by, CODEX[493718] owned_by, CODEX[171941] owned_by, CODEX[42369] owned_by, CODEX[170937] owned_by, CODEX[320297] owned_by, CODEX[448910] owned_by, CODEX[388008] owned_by, CODEX[449251] owned_by, CODEX[16049] owned_by, CODEX[42383] owned_by, CODEX[42377] owned_by, CODEX[42401] owned_by, CODEX[42084] owned_by, CODEX[14246] owned_by, CODEX[42057] owned_by, TEXT[456434] was_dedicated_to, TEXT[347365] was_dedicated_to, TEXT[347417] was_dedicated_to, TEXT[391457] was_dedicated_to, TEXT[449070] was_dedicated_to, TEXT[391273] was_dedicated_to, TEXT[75326] was_dedicated_to, TEXT[391353] was_dedicated_to, TEXT[527602] was_dedicated_to, TEXT[528068] was_dedicated_to, TEXT[528123] was_dedicated_to, TEXT[199489] was_dedicated_to, TEXT[39155] was_dedicated_to, TEXT[391479] was_dedicated_to, TEXT[168304] was_dedicated_to, TEXT[528095] was_dedicated_to, TEXT[28340] was_dedicated_to, TEXT[532777] was_dedicated_to
51615	https://ismi.mpiwg-berlin.mpg.de/person/51615	Abū al-Walīd ʿAbd Allāh ibn Muḥammad ibn Yūsuf ibn Naṣr ibn al-Azdī al-Faraḍī	أبو الوليد عبد الله بن محمد بن يوسف بن نصر بن الأزدي الفرضي		962	1012		TEXT[146847] was_created_by, PLACE[142599] lived_in, PLACE[174008] lived_in, PLACE[173189] lived_in, PLACE[85178] lived_in, PLACE[85178] was_born_in
51688	https://ismi.mpiwg-berlin.mpg.de/person/51688	Abū ʿAlī Muḥamّmad ibn ʿAbd al-ʿAzīz al-Hāšimī	أبو علي محمد بن عبد العزيز الهاشمي				900	TEXT[68386] was_created_by, TEXT[106878] was_created_by, TEXT[144990] was_created_by, TEXT[129863] was_created_by, PLACE[363352] lived_in, TEXT[152048] was_created_by
51839	https://ismi.mpiwg-berlin.mpg.de/person/51839	Abū ʿAbd Allāh Muḥammad ibn Aḥmad ibn ʿUbayd Allāh ibn Saʿīd al-Umawī	أبو عبد الله محمد بن أحمد عبيد الله بن سعيد الأموي	"Muḥammad ibn al-ʿAṭṭār	, Ibn al-ʿAṭṭār"	942	1009		PLACE[85178] lived_in, PLACE[85178] was_born_in, PERSON[70050] was_student_of
51928	https://ismi.mpiwg-berlin.mpg.de/person/51928	Abū Sahl ʿĪsỳ ibn Yaḥyỳ al-Jurjānī al-Masīḥī	أبو سهل عيسى بن يحيى الجرجاني المسيحي		977	1011		TEXT[141073] was_created_by, TEXT[149494] was_created_by, TEXT[48433] was_created_by, TEXT[94036] was_created_by, TEXT[124700] was_created_by, TEXT[82431] was_created_by, TEXT[115496] was_created_by, PLACE[85370] lived_in, PLACE[85370] was_born_in
51970	https://ismi.mpiwg-berlin.mpg.de/person/51970	Abū ʿAlī ʿĪsỳ ibn Isḥāq ibn Zurʿaẗ ibn Marqus	أبو علي عيسی بن إسحاق بن زرعة بن مرقس	Ibn Zurʿah	943	1008		TEXT[48957] was_created_by, TEXT[141513] was_created_by, TEXT[495242] was_created_by, TEXT[51910] was_created_by, PERSON[57522] was_student_of, PLACE[167760] lived_in, PLACE[167760] was_born_in
52057	https://ismi.mpiwg-berlin.mpg.de/person/52057	Abū al-Ḥasan ʿAlī ibn Abī Saʿīd ʿAbd al-Raḥmān ibn Aḥmad ibn Yūnus al-Ṣadafī	أبو الحسن علي بن أبي سعيد عبد الرحمن بن أحمد بن يونس الصدفي	"ابي الحسن علي بن عبد الرحمن بن احمد بن يونس بن عبد الاعلي الصدفي, ابن يونس الحاسب, ابن يونس, أبي الحسن علي بن عبد الرحمن بن أحمد بن يونس بن عبد الأعلي الصدفي	, Ibn Yūnus"	940	1005		TEXT[118406] was_created_by, TEXT[110414] was_created_by, TEXT[63088] was_created_by, TEXT[117096] was_created_by, TEXT[92268] was_created_by, TEXT[96055] was_created_by, TEXT[98840] was_created_by, TEXT[97449] was_created_by, TEXT[152631] was_created_by, TEXT[127899] was_created_by, TEXT[48049] was_created_by, TEXT[63671] was_created_by, TEXT[61448] was_created_by, TEXT[150442] was_created_by, PLACE[85226] lived_in, PLACE[173189] died_in
52162	https://ismi.mpiwg-berlin.mpg.de/person/52162	Šaʿyā ibn Farīġūn	شعيا بن فريغون	Shaʿyā ibn Firīghūn, Ibn Farīghūn			902	PERSON[63444] was_student_of, TEXT[99727] was_created_by
52300	https://ismi.mpiwg-berlin.mpg.de/person/52300	Abū ʿUṯmān Saʿīd ibn Fatḥūn ibn Muqram al-Tujībī al-Saraqusṭī al-Ḥammār	أبو عثمان سعيد بن فتحون بن مقرم التجيبي السرقسطي الحمّار	Saʿīd al-Saraqusṭī			950	TEXT[370231] was_created_by, PLACE[85178] lived_in
52490	https://ismi.mpiwg-berlin.mpg.de/person/52490	Ibn al-ʿAṭṭār Abū al-Qāsim Sahl ibn Ibrāhīm ibn Sahl ibn Nūḥ	ابن العطّار أبو القاسم سهل بن إبراهيم بن سهل بن نوح	Sahl ibn al-ʿAttar, Ibn al-ʿAṭṭār	912	997		PLACE[85178] lived_in
52522	https://ismi.mpiwg-berlin.mpg.de/person/52522	Abū Saʿīd ʿUmar ibn Abū al-Wafāʾ al-Būzjānī	أبو سعيد عمر بن أبو الوفاء البوزجاني	ʿUmar Abū al-Wafāʾ			980	TEXT[80427] was_created_by
52681	https://ismi.mpiwg-berlin.mpg.de/person/52681	Abū al-Wafāʾ Muḥammad ibn Muḥammad ibn Yaḥyỳ ibn Ismāʿīl ibn al-ʿAbbās al-Būzjānī	أبو الوفاء محمد بن محمد بن يحيى بن إسماعيل بن العبّاس البوزجاني	Būzjānī, Abū al-Wafāʾ Būzjānī	940	997		TEXT[119631] was_created_by, TEXT[107646] was_created_by, TEXT[143136] was_created_by, TEXT[98411] was_created_by, TEXT[95786] was_created_by, TEXT[70377] was_created_by, TEXT[57781] was_created_by, TEXT[126512] was_created_by, TEXT[88693] was_created_by, TEXT[135933] was_created_by, TEXT[50379] was_created_by, TEXT[110605] was_created_by, TEXT[91276] was_created_by, TEXT[114619] was_created_by, TEXT[102892] was_created_by, TEXT[126197] was_created_by, TEXT[129780] was_created_by, PLACE[152291] lived_in, PLACE[167760] lived_in, PLACE[167760] died_in, PERSON[78877] was_student_of, PERSON[100078] was_student_of, PERSON[63206] was_student_of, PLACE[152291] was_born_in
52848	https://ismi.mpiwg-berlin.mpg.de/person/52848	Abū ʿAbd Allāh ibn al-Qalānisī	أبو عبد الله بن القلانسي	Abū ʿAbd Allāh ibn al-Balansī		996		PLACE[85226] lived_in
52949	https://ismi.mpiwg-berlin.mpg.de/person/52949	Abū ʿAbd al-Raḥmān Muḥammad ibn ʿAbd Allāh ibn Muḥammad al-ʿUtaqī al-Fīryābī al-Ifrīqī	أبو عبد الرحمن محمد بن عبد الله بن محمد العتقي الفيريابي الإفريقي	ʿUtaqī		995		PLACE[85226] lived_in
53056	https://ismi.mpiwg-berlin.mpg.de/person/53056	Abū Naṣr al-Ḥasan ibn ʿAlī al-Munajjim al-Qummī	أبو نصر الحسن بن علي المنجّم القمّي	بابي نصر المنجم القمّي, الحسن بن علی المعروف بابی نصر المنجم القمی, ِِِAl-Ḥasan al-Qummī, Ḥasan ibn ʿAlī, Abū Naṣr al-Munajjim al-Qummī, Abū Naṣr al-Munajjim		990		TEXT[101223] was_created_by, TEXT[149311] was_created_by, PLACE[457991] lived_in
53186	https://ismi.mpiwg-berlin.mpg.de/person/53186	Abū al-Faraj Muḥammad ibn Abī Yaʿqūb ibn Isḥāq al-Nadīm al-Warrāq al-Baġdādī	أبو الفرج محمد بن أبي يعقوب بن إسحاق النديم الورّاق البغدادي	Muḥammad ibn Isḥāq Ibn al-Nadīm, Muḥammad ibn al-Nadīm, Ibn al-Nadīm		993		TEXT[73147] was_created_by, PLACE[167760] lived_in
53301	https://ismi.mpiwg-berlin.mpg.de/person/53301	Aḥmad ibn Abī Saʿd (or Saʿīd) al-Harawī	أحمد بن أبي صعد (سعيد) الهروي	أبو الفضل أحمد بن أبي سعيد الحروي, Aḥmad al-Harawī, Abū al-Faḍl Aḥmad ibn Abī Saʿīd al-Harawī			900	TEXT[65356] was_created_by, TEXT[96987] was_created_by, PLACE[87984] lived_in, PLACE[374934] lived_in
53428	https://ismi.mpiwg-berlin.mpg.de/person/53428	Abū Maḥmūd Ḥāmid ibn al-Ḫiḍr al-Ḫujandī	أبو محمود حامد بن الخضر الخجندي	"Ḥāmid al-Khujandī, Abū Muḥammad Ḥāmid ibn al-Khiḍr al-Khujandī	"		990		TEXT[87155] was_created_by, TEXT[103040] was_created_by, TEXT[144862] was_created_by, TEXT[144174] was_created_by, TEXT[100720] was_created_by, TEXT[143705] was_created_by, TEXT[133055] was_created_by, TEXT[106303] was_created_by, PLACE[374418] lived_in, PLACE[87984] lived_in
53533	https://ismi.mpiwg-berlin.mpg.de/person/53533	Naṣr ibn ʿAbd Allāh al-ʿAzīzī	نصر بن عبد الله العزيزي	Naṣr al-ʿAzīzī			950	TEXT[94575] was_created_by, TEXT[53602] was_created_by, TEXT[95137] was_created_by
53566	https://ismi.mpiwg-berlin.mpg.de/person/53566	Abū al-Ḫayr al-Ḥasan ibn Suwār ibn Bābā ibn Bihrām	أبو الخير الحسن بن سوار بن بابا بن بهرام	"Ibn al-Khammār	, al-Ḥasan Ibn al-Khammār	, al-Ḥasan al-Khayr"	942	1017		TEXT[150002] was_created_by, PERSON[57522] was_student_of, PLACE[85367] lived_in, PLACE[153829] lived_in, PLACE[167760] lived_in, PLACE[167760] was_born_in
53596	https://ismi.mpiwg-berlin.mpg.de/person/53596	Abū Saʿd (Saʿīd) Nāṣir al-Dīn ʿAbd Allāh ibn ʿUmar ibn Muḥammad ibn ʿAlī al-Bayḍāwī		Nāṣir al-Dīn al-Bayḍāwī		1286		TEXT[14786] was_created_by, PLACE[174469] lived_in
53630	https://ismi.mpiwg-berlin.mpg.de/person/53630	Abū al-Ḥasan ʿAlī ibn al-Muslim ibn Muḥammad ibn ʿAlī al-Fatḥ al-Sulamī	أبو الحسن علي بن المسلم بن محمد بن علي الفتح السلمي	ِAwḥad al-Shām, ʿAlī al-Sulamī			900	TEXT[49471] was_created_by, PLACE[174694] lived_in
53700	https://ismi.mpiwg-berlin.mpg.de/person/53700	Dunaš ibn Tamīm ibn Yaʿqūb al-Isrāʾīlī al-Qarawī	دنش بن تميم بن يعقوب الإسرائيلي القروي	Dunash ibn Tamīm, Dunash al-Qarawī			900	TEXT[143048] was_created_by, TEXT[135894] was_created_by, PLACE[174008] lived_in, PERSON[374135] was_student_of, TEXT[136838] was_created_by, TEXT[383775] was_created_by
